syllabus_id,syllabus_name,technical_group,target_audience,syllabus_objectives,syllabus_materials,unit_name,unit_title,unit_objectives,unit_materials,topic_name,topic_title,topic_objectives,topic_materials,fetched_at
6269,Fresher_QA - version 1,Company Process,Trainees are the freshers,"In details, after completing the course, trainees will understand: 
Hiểu về trách nhiệm, các yêu cầu công việc của một QA",,Lecture,Lecture/Company Process,"Nắm được các khái niệm về kiểm thử, phân loại kiểm thử, các khái niệm về lỗi, các công đoạn trong quá trình kiểm thử",,"Time Management (PME02) 
& Project Estimation","Time Management (PME02) 
& Project Estimation/Company Process","In details, after completing the course, trainees will: 
1- Understand the Time Management knowledge area with the most important concepts and techniques 
2- Understand project schedule file in actual 
In details, after completing the course, trainees will: 
1- Understand Software Estimation Process 
2- Understand Estimation file in project",,2026-04-15T17:17:49
6269,Fresher_QA - version 1,Company Process,Trainees are the freshers,"In details, after completing the course, trainees will understand: 
Hiểu về trách nhiệm, các yêu cầu công việc của một QA",,Lecture,Lecture/Company Process,"Nắm được các khái niệm về kiểm thử, phân loại kiểm thử, các khái niệm về lỗi, các công đoạn trong quá trình kiểm thử",,Software_metric,Software_metric/Company Process,"In details, after completing the course, trainees will: 
- Understand the meaning of metrics and calculation 
- Understand and apply analytical methods",,2026-04-15T17:17:49
6269,Fresher_QA - version 1,Company Process,Trainees are the freshers,"In details, after completing the course, trainees will understand: 
Hiểu về trách nhiệm, các yêu cầu công việc của một QA",,Lecture,Lecture/Company Process,"Nắm được các khái niệm về kiểm thử, phân loại kiểm thử, các khái niệm về lỗi, các công đoạn trong quá trình kiểm thử",,Risk management,Risk management/Company Process,"In details, after completing the course, trainees will:
1. To know Risk Definition
2. To know overview about Project Risk Management
3. To know about Guideline_Risk Management of FSoft
",,2026-04-15T17:17:49
6269,Fresher_QA - version 1,Company Process,Trainees are the freshers,"In details, after completing the course, trainees will understand: 
Hiểu về trách nhiệm, các yêu cầu công việc của một QA",,Lecture,Lecture/Company Process,"Nắm được các khái niệm về kiểm thử, phân loại kiểm thử, các khái niệm về lỗi, các công đoạn trong quá trình kiểm thử",,Software_Testing_concepts,Software_Testing_concepts/Company Process,"In details, after completing the course, trainees will:
•  Have knowledge on Test activities
• Know how to check Test document",,2026-04-15T17:17:49
6269,Fresher_QA - version 1,Company Process,Trainees are the freshers,"In details, after completing the course, trainees will understand: 
Hiểu về trách nhiệm, các yêu cầu công việc của một QA",,Lecture,Lecture/Company Process,"Nắm được các khái niệm về kiểm thử, phân loại kiểm thử, các khái niệm về lỗi, các công đoạn trong quá trình kiểm thử",,"Fsoft_key_tools
Fsoft key tools_Fsoft insight 2.0 and PMS","Fsoft_key_tools
Fsoft key tools_Fsoft insight 2.0 and PMS/Company Process","In details, after completing the course, trainees will:
1. Understand overview concepts and how to use the main function of Fsoft insight 2.0
2. How to use confluence
3. How to use Problem Management System (PMS), understand concepts: NC, OFI, CC",,2026-04-15T17:17:49
6269,Fresher_QA - version 1,Company Process,Trainees are the freshers,"In details, after completing the course, trainees will understand: 
Hiểu về trách nhiệm, các yêu cầu công việc của một QA",,Lecture,Lecture/Company Process,"Nắm được các khái niệm về kiểm thử, phân loại kiểm thử, các khái niệm về lỗi, các công đoạn trong quá trình kiểm thử",,QA perform log work/log bug review,QA perform log work/log bug review/Company Process,"In details, after completing the course, trainees will: 
- Know how to review worklog & bug 
- Understand Why? When? Who? Where review project worklog & bug",,2026-04-15T17:17:49
6269,Fresher_QA - version 1,Company Process,Trainees are the freshers,"In details, after completing the course, trainees will understand: 
Hiểu về trách nhiệm, các yêu cầu công việc của một QA",,Lecture,Lecture/Company Process,"Nắm được các khái niệm về kiểm thử, phân loại kiểm thử, các khái niệm về lỗi, các công đoạn trong quá trình kiểm thử",,QA perform detail schedule & estimation review (QAI),QA perform detail schedule & estimation review (QAI)/Company Process,"In details, after completing the course, trainees will:
Understand WHEN and HOW to perform Estimation and Schedule review
Can use checklist to review schedule & est file.",,2026-04-15T17:17:49
6269,Fresher_QA - version 1,Company Process,Trainees are the freshers,"In details, after completing the course, trainees will understand: 
Hiểu về trách nhiệm, các yêu cầu công việc của một QA",,Lecture,Lecture/Company Process,"Nắm được các khái niệm về kiểm thử, phân loại kiểm thử, các khái niệm về lỗi, các công đoạn trong quá trình kiểm thử",,PCV_checklist_introduction,PCV_checklist_introduction/Company Process,"In details, after completing the course, trainees will:
•  Have knowledge on project compliance verification
• Know how to check the basic items",,2026-04-15T17:17:49
6269,Fresher_QA - version 1,Company Process,Trainees are the freshers,"In details, after completing the course, trainees will understand: 
Hiểu về trách nhiệm, các yêu cầu công việc của một QA",,Lecture,Lecture/Company Process,"Nắm được các khái niệm về kiểm thử, phân loại kiểm thử, các khái niệm về lỗi, các công đoạn trong quá trình kiểm thử",,Quality_gate,Quality_gate/Company Process,"In details, after completing the course, trainees will:
•  Have knowledge on quality gate review
•  Have knowledge on assessment of milestone and project performance",,2026-04-15T17:17:49
6269,Fresher_QA - version 1,Company Process,Trainees are the freshers,"In details, after completing the course, trainees will understand: 
Hiểu về trách nhiệm, các yêu cầu công việc của một QA",,Lecture,Lecture/Company Process,"Nắm được các khái niệm về kiểm thử, phân loại kiểm thử, các khái niệm về lỗi, các công đoạn trong quá trình kiểm thử",,"CM with SVN (TQA Training) & CM_for_QA (QAI)
","CM with SVN (TQA Training) & CM_for_QA (QAI)
/Company Process","In details, after completing the course, trainees will:
• Understand concepts related to CM
• Know how audit works
• Know how to use SVN in the project",,2026-04-15T17:17:49
6269,Fresher_QA - version 1,Company Process,Trainees are the freshers,"In details, after completing the course, trainees will understand: 
Hiểu về trách nhiệm, các yêu cầu công việc của một QA",,Lecture,Lecture/Company Process,"Nắm được các khái niệm về kiểm thử, phân loại kiểm thử, các khái niệm về lỗi, các công đoạn trong quá trình kiểm thử",,Final_Inspection,Final_Inspection/Company Process,"In details, after completing the course, trainees will:
• FI check is allowed for 1 product.
• Know how to report results.",,2026-04-15T17:17:49
6269,Fresher_QA - version 1,Company Process,Trainees are the freshers,"In details, after completing the course, trainees will understand: 
Hiểu về trách nhiệm, các yêu cầu công việc của một QA",,Lecture,Lecture/Company Process,"Nắm được các khái niệm về kiểm thử, phân loại kiểm thử, các khái niệm về lỗi, các công đoạn trong quá trình kiểm thử",,QA perform WO/PP/CM plan review,QA perform WO/PP/CM plan review/Company Process,"In details, after completing the course, trainees will:
•  Have knowledge on review WO and PP",,2026-04-15T17:17:49
6269,Fresher_QA - version 1,Company Process,Trainees are the freshers,"In details, after completing the course, trainees will understand: 
Hiểu về trách nhiệm, các yêu cầu công việc của một QA",,Lecture,Lecture/Company Process,"Nắm được các khái niệm về kiểm thử, phân loại kiểm thử, các khái niệm về lỗi, các công đoạn trong quá trình kiểm thử",,QA Fscoin & QA Common Tasklist & SLA/QA plan,QA Fscoin & QA Common Tasklist & SLA/QA plan/Company Process,"In details, after completing the course, trainees will:
• Knowledge of Fscoin, how to calculate FSCoin
• Understand QA common tasklist
• Know how to create QA SLA",,2026-04-15T17:17:49
6269,Fresher_QA - version 1,Company Process,Trainees are the freshers,"In details, after completing the course, trainees will understand: 
Hiểu về trách nhiệm, các yêu cầu công việc của một QA",,Lecture,Lecture/Company Process,"Nắm được các khái niệm về kiểm thử, phân loại kiểm thử, các khái niệm về lỗi, các công đoạn trong quá trình kiểm thử",,QA Perform Project Baseline Status & Log mornitoring report,QA Perform Project Baseline Status & Log mornitoring report/Company Process,"In details, after completing the course, trainees will: 
1- Understand thoroughly and can evaluate Project status base on the viewpoint of 3rd person  
2- How to log Project Monitoring report to raise issue to stakeholders exactly, clearly",,2026-04-15T17:17:49
6269,Fresher_QA - version 1,Company Process,Trainees are the freshers,"In details, after completing the course, trainees will understand: 
Hiểu về trách nhiệm, các yêu cầu công việc của một QA",,Lecture,Lecture/Company Process,"Nắm được các khái niệm về kiểm thử, phân loại kiểm thử, các khái niệm về lỗi, các công đoạn trong quá trình kiểm thử",,QA Knowhow,QA Knowhow/Company Process,"In details, after completing the course, trainees will:
1.Understand QA’s task by project’s stage in actual projects
2.Reference to apply & solve actual situations",,2026-04-15T17:17:49
6269,Fresher_QA - version 1,Company Process,Trainees are the freshers,"In details, after completing the course, trainees will understand: 
Hiểu về trách nhiệm, các yêu cầu công việc của một QA",,Lecture,Lecture/Company Process,"Nắm được các khái niệm về kiểm thử, phân loại kiểm thử, các khái niệm về lỗi, các công đoạn trong quá trình kiểm thử",,Teamwork (Soft skill),Teamwork (Soft skill)/Company Process,"In details, after completing the course, trainees will:
•  Nắm vững và vận dụng tốt kỹ năng làm việc nhóm
• Tạo dựng uy tín và nâng cao trình độ bản thân
• Nâng cao hiệu suất công việc",,2026-04-15T17:17:49
6269,Fresher_QA - version 1,Company Process,Trainees are the freshers,"In details, after completing the course, trainees will understand: 
Hiểu về trách nhiệm, các yêu cầu công việc của một QA",,Lecture,Lecture/Company Process,"Nắm được các khái niệm về kiểm thử, phân loại kiểm thử, các khái niệm về lỗi, các công đoạn trong quá trình kiểm thử",,Project Communication Management ,Project Communication Management /Company Process,"1- Understand communication management process 
2- Elements of effective communication skills 
3- 7C’s rules for communication",,2026-04-15T17:17:49
6268,ISMS Refresh Training 2018 - version 1,Company Process,All Fsofts staffs who need ISMS refresh training,"In details, after completing the course, trainees will: 
1. Update and universalize ISMS knowledge via online training and taking test about ISMS knowledge 
2. Aware of ISMSs importance in daily work and be more self-concious in following ISMS regulations of company and units.",,Lecture,Lecture/Company Process,"1. Update and universalize ISMS knowledge via online training and taking test about ISMS knowledge 
2. Aware of ISMSs importance in daily work and be more self-concious in following ISMS regulations of company and units.",,Non-disclosure commitments and trainings,Non-disclosure commitments and trainings/Company Process,Knowledge about Non-disclosure commitments and trainings,,2026-04-15T17:17:49
6268,ISMS Refresh Training 2018 - version 1,Company Process,All Fsofts staffs who need ISMS refresh training,"In details, after completing the course, trainees will: 
1. Update and universalize ISMS knowledge via online training and taking test about ISMS knowledge 
2. Aware of ISMSs importance in daily work and be more self-concious in following ISMS regulations of company and units.",,Lecture,Lecture/Company Process,"1. Update and universalize ISMS knowledge via online training and taking test about ISMS knowledge 
2. Aware of ISMSs importance in daily work and be more self-concious in following ISMS regulations of company and units.",,Quiz,Quiz/Company Process,Recall knowledge,,2026-04-15T17:17:49
6268,ISMS Refresh Training 2018 - version 1,Company Process,All Fsofts staffs who need ISMS refresh training,"In details, after completing the course, trainees will: 
1. Update and universalize ISMS knowledge via online training and taking test about ISMS knowledge 
2. Aware of ISMSs importance in daily work and be more self-concious in following ISMS regulations of company and units.",,Exam,Exam/Company Process,Aware of ISMS knowledge,,Exam,Exam/Company Process,Aware of ISMS knowledge,,2026-04-15T17:17:49
6267,HM CMMI for Senior managers - version 1,IT Technical/Others,"Senior Manager (Senior manager of projects/service teams, BUL, Manager of CTC, QAM/Vice QAM)","Upon completing the course, trainees will: 
1. [Knowledge] Understand principles and benefit of HM CMMI model 
2. [Knowledge] Understand implementation of HM CMMI in the Full Lifecycle SW Development Projects of FSOFT 
3. [Skill] Master the SPI Plan 2017 (HM CMMI Implementation Plan 2016-2017) of FSOFT 
4. [Skill] Perform well the Senior Management roles and responsibilities in delivery/SEPG/QA/CTC 
5. [Attitude] Reinforce the attitude of CAN DO and Continuous improvement",,,,,,,,,,2026-04-15T17:17:49
6266,Windows phone 8 - version 1,IT Technical/Others,Trainees who are software developers (SD) with C# and skills on object oriented programming,"In details, after completing the course, trainees will: 
- Approach to notions, methodology of mobile coding, analytical techniques; Interactive design with users with basic components of WP. Make applications on a basic level. 
- Focus on complex features of Windows Phone such as data processing skills, Media programming, application development to market place ",,Windows Phone 8 Basic,Windows Phone 8 Basic/IT Technical/Others,"In details, after completing the course, trainees will: 
- Approach to notions, methodology of mobile coding, analytical techniques; Interactive design with users with basic components of WP. Make applications on a basic level.",,Introduction to Windows Phone 8,Introduction to Windows Phone 8/IT Technical,,,2026-04-15T17:17:49
6266,Windows phone 8 - version 1,IT Technical/Others,Trainees who are software developers (SD) with C# and skills on object oriented programming,"In details, after completing the course, trainees will: 
- Approach to notions, methodology of mobile coding, analytical techniques; Interactive design with users with basic components of WP. Make applications on a basic level. 
- Focus on complex features of Windows Phone such as data processing skills, Media programming, application development to market place ",,Windows Phone 8 Basic,Windows Phone 8 Basic/IT Technical/Others,"In details, after completing the course, trainees will: 
- Approach to notions, methodology of mobile coding, analytical techniques; Interactive design with users with basic components of WP. Make applications on a basic level.",,Designing Windows Phone 8 Application,Designing Windows Phone 8 Application/IT Technical,,,2026-04-15T17:17:49
6266,Windows phone 8 - version 1,IT Technical/Others,Trainees who are software developers (SD) with C# and skills on object oriented programming,"In details, after completing the course, trainees will: 
- Approach to notions, methodology of mobile coding, analytical techniques; Interactive design with users with basic components of WP. Make applications on a basic level. 
- Focus on complex features of Windows Phone such as data processing skills, Media programming, application development to market place ",,Windows Phone 8 Basic,Windows Phone 8 Basic/IT Technical/Others,"In details, after completing the course, trainees will: 
- Approach to notions, methodology of mobile coding, analytical techniques; Interactive design with users with basic components of WP. Make applications on a basic level.",,Building Windows Phone Applications 1,Building Windows Phone Applications 1/IT Technical,,,2026-04-15T17:17:49
6266,Windows phone 8 - version 1,IT Technical/Others,Trainees who are software developers (SD) with C# and skills on object oriented programming,"In details, after completing the course, trainees will: 
- Approach to notions, methodology of mobile coding, analytical techniques; Interactive design with users with basic components of WP. Make applications on a basic level. 
- Focus on complex features of Windows Phone such as data processing skills, Media programming, application development to market place ",,Windows Phone 8 Basic,Windows Phone 8 Basic/IT Technical/Others,"In details, after completing the course, trainees will: 
- Approach to notions, methodology of mobile coding, analytical techniques; Interactive design with users with basic components of WP. Make applications on a basic level.",,Building Windows Phone Applications 2,Building Windows Phone Applications 2/IT Technical,,,2026-04-15T17:17:49
6266,Windows phone 8 - version 1,IT Technical/Others,Trainees who are software developers (SD) with C# and skills on object oriented programming,"In details, after completing the course, trainees will: 
- Approach to notions, methodology of mobile coding, analytical techniques; Interactive design with users with basic components of WP. Make applications on a basic level. 
- Focus on complex features of Windows Phone such as data processing skills, Media programming, application development to market place ",,Windows Phone 8 Basic,Windows Phone 8 Basic/IT Technical/Others,"In details, after completing the course, trainees will: 
- Approach to notions, methodology of mobile coding, analytical techniques; Interactive design with users with basic components of WP. Make applications on a basic level.",,"Blend Expression, Tranformation & Animation","Blend Expression, Tranformation & Animation/IT Technical",,,2026-04-15T17:17:49
6266,Windows phone 8 - version 1,IT Technical/Others,Trainees who are software developers (SD) with C# and skills on object oriented programming,"In details, after completing the course, trainees will: 
- Approach to notions, methodology of mobile coding, analytical techniques; Interactive design with users with basic components of WP. Make applications on a basic level. 
- Focus on complex features of Windows Phone such as data processing skills, Media programming, application development to market place ",,Windows Phone 8 Basic,Windows Phone 8 Basic/IT Technical/Others,"In details, after completing the course, trainees will: 
- Approach to notions, methodology of mobile coding, analytical techniques; Interactive design with users with basic components of WP. Make applications on a basic level.",,Programming Media on WP,Programming Media on WP/IT Technical,,,2026-04-15T17:17:49
6266,Windows phone 8 - version 1,IT Technical/Others,Trainees who are software developers (SD) with C# and skills on object oriented programming,"In details, after completing the course, trainees will: 
- Approach to notions, methodology of mobile coding, analytical techniques; Interactive design with users with basic components of WP. Make applications on a basic level. 
- Focus on complex features of Windows Phone such as data processing skills, Media programming, application development to market place ",,Windows Phone 8 Basic,Windows Phone 8 Basic/IT Technical/Others,"In details, after completing the course, trainees will: 
- Approach to notions, methodology of mobile coding, analytical techniques; Interactive design with users with basic components of WP. Make applications on a basic level.",,Topic Revision & Exam,Topic Revision & Exam/IT Technical,,,2026-04-15T17:17:49
6266,Windows phone 8 - version 1,IT Technical/Others,Trainees who are software developers (SD) with C# and skills on object oriented programming,"In details, after completing the course, trainees will: 
- Approach to notions, methodology of mobile coding, analytical techniques; Interactive design with users with basic components of WP. Make applications on a basic level. 
- Focus on complex features of Windows Phone such as data processing skills, Media programming, application development to market place ",,Windows Phone 8 Advanced,Windows Phone 8 Advanced/IT Technical/Others,"In details, after completing the course, trainees will: 
- Focus on complex features of Windows Phone such as data processing skills, Media programming, application development to market place ",,"Notifications & Reminder, Contact","Notifications & Reminder, Contact/IT Technical",,,2026-04-15T17:17:49
6266,Windows phone 8 - version 1,IT Technical/Others,Trainees who are software developers (SD) with C# and skills on object oriented programming,"In details, after completing the course, trainees will: 
- Approach to notions, methodology of mobile coding, analytical techniques; Interactive design with users with basic components of WP. Make applications on a basic level. 
- Focus on complex features of Windows Phone such as data processing skills, Media programming, application development to market place ",,Windows Phone 8 Advanced,Windows Phone 8 Advanced/IT Technical/Others,"In details, after completing the course, trainees will: 
- Focus on complex features of Windows Phone such as data processing skills, Media programming, application development to market place ",,Push Notifications,Push Notifications/IT Technical,,,2026-04-15T17:17:49
6266,Windows phone 8 - version 1,IT Technical/Others,Trainees who are software developers (SD) with C# and skills on object oriented programming,"In details, after completing the course, trainees will: 
- Approach to notions, methodology of mobile coding, analytical techniques; Interactive design with users with basic components of WP. Make applications on a basic level. 
- Focus on complex features of Windows Phone such as data processing skills, Media programming, application development to market place ",,Windows Phone 8 Advanced,Windows Phone 8 Advanced/IT Technical/Others,"In details, after completing the course, trainees will: 
- Focus on complex features of Windows Phone such as data processing skills, Media programming, application development to market place ",,"Local Database, Files & Storage","Local Database, Files & Storage/IT Technical",,,2026-04-15T17:17:49
6266,Windows phone 8 - version 1,IT Technical/Others,Trainees who are software developers (SD) with C# and skills on object oriented programming,"In details, after completing the course, trainees will: 
- Approach to notions, methodology of mobile coding, analytical techniques; Interactive design with users with basic components of WP. Make applications on a basic level. 
- Focus on complex features of Windows Phone such as data processing skills, Media programming, application development to market place ",,Windows Phone 8 Advanced,Windows Phone 8 Advanced/IT Technical/Others,"In details, after completing the course, trainees will: 
- Focus on complex features of Windows Phone such as data processing skills, Media programming, application development to market place ",,Local Database & LINQ,Local Database & LINQ/IT Technical,,,2026-04-15T17:17:49
6266,Windows phone 8 - version 1,IT Technical/Others,Trainees who are software developers (SD) with C# and skills on object oriented programming,"In details, after completing the course, trainees will: 
- Approach to notions, methodology of mobile coding, analytical techniques; Interactive design with users with basic components of WP. Make applications on a basic level. 
- Focus on complex features of Windows Phone such as data processing skills, Media programming, application development to market place ",,Windows Phone 8 Advanced,Windows Phone 8 Advanced/IT Technical/Others,"In details, after completing the course, trainees will: 
- Focus on complex features of Windows Phone such as data processing skills, Media programming, application development to market place ",,Network Communication & Open Data Protocol (ODATA),Network Communication & Open Data Protocol (ODATA)/IT Technical,,,2026-04-15T17:17:49
6266,Windows phone 8 - version 1,IT Technical/Others,Trainees who are software developers (SD) with C# and skills on object oriented programming,"In details, after completing the course, trainees will: 
- Approach to notions, methodology of mobile coding, analytical techniques; Interactive design with users with basic components of WP. Make applications on a basic level. 
- Focus on complex features of Windows Phone such as data processing skills, Media programming, application development to market place ",,Windows Phone 8 Advanced,Windows Phone 8 Advanced/IT Technical/Others,"In details, after completing the course, trainees will: 
- Focus on complex features of Windows Phone such as data processing skills, Media programming, application development to market place ",,Location & Maps,Location & Maps/IT Technical,,,2026-04-15T17:17:49
6266,Windows phone 8 - version 1,IT Technical/Others,Trainees who are software developers (SD) with C# and skills on object oriented programming,"In details, after completing the course, trainees will: 
- Approach to notions, methodology of mobile coding, analytical techniques; Interactive design with users with basic components of WP. Make applications on a basic level. 
- Focus on complex features of Windows Phone such as data processing skills, Media programming, application development to market place ",,Windows Phone 8 Advanced,Windows Phone 8 Advanced/IT Technical/Others,"In details, after completing the course, trainees will: 
- Focus on complex features of Windows Phone such as data processing skills, Media programming, application development to market place ",,The Windows Phone Store,The Windows Phone Store/IT Technical,,,2026-04-15T17:17:49
6266,Windows phone 8 - version 1,IT Technical/Others,Trainees who are software developers (SD) with C# and skills on object oriented programming,"In details, after completing the course, trainees will: 
- Approach to notions, methodology of mobile coding, analytical techniques; Interactive design with users with basic components of WP. Make applications on a basic level. 
- Focus on complex features of Windows Phone such as data processing skills, Media programming, application development to market place ",,Windows Phone 8 Advanced,Windows Phone 8 Advanced/IT Technical/Others,"In details, after completing the course, trainees will: 
- Focus on complex features of Windows Phone such as data processing skills, Media programming, application development to market place ",,Topic Revision & Exam,Topic Revision & Exam/IT Technical,,,2026-04-15T17:17:49
4999,Understanding Software Development Using Agile Scrum - version 1,Standard Process,The employees selected from FSU level.,"In details, after Completing the course, trainees will:
• Understand the knowledge concerning AGILE SCRUM methodology
• Understand the changes necessary to apply AGILE SCRUM in working
• Practice with projects and practical tools for software development with SCRUM AGILE methodology",,,,,,,,,,2026-04-15T17:17:49
5381,Understanding Software Development Using Agile Scrum - version 1,Standard Process,"The employees selected from FSU used Scrum process
","In details, after completing the course, trainees will:

• Understand the basic knowledge related to Agile/Scrum
• Understand the necessary changes needed in order to apply Agile/Scrum in the actual projects. 
• Practise with the actual case studies and the tools for the software projects applied following Agile/Scrum.",,,,,,,,,,2026-04-15T17:17:49
5030,SQL for Testers - version 1,IT Technical/IT General,Testers working at least 3 months at FSOFT and having basic knowledge of database testing.,"In details, after completing the course, trainees will:
• Understand basic database knowledge (DBMS, RDBMS)
• Be able to read & understand database design contents, SQL queries
• Be able to write SQL commands for querying (complex one with multiple table joining), updating data and maintaining SQL Server database structures
• Be able to avoid common mistakes, apply easy tips to reduce the performance of SQL queries",,,,,,,,,,2026-04-15T17:17:49
6206,Risk Management for Managers - version 1,Management,Managers,"In details, after completing the course, trainees will:
• Help Learners to have better awareness about common human behaviors through self-discovering activities
• Learn how to apply the two thinking systems in daily work
• For risk management, it is necessary to know the challenges and strategies of risk taking
• From personal thinking to organizational thinking in risk management
• Have fun with these amazing references",,,,,,,,,,2026-04-15T17:17:49
5399,Mastering excel functions - version 1,IT Technical/IT General,Staff who want to improve your Excel skill.,"In details, after completing the course, trainees will:
 Create different types of formula.
 Use references in formulas.
 Use a range of Excel functions.
 Use the auditing tools to see how formulas are constructed.",,,,,,,,,,2026-04-15T17:17:49
5398,Change Management Skill  - version 1,Softskill,all fsofters,"In details, after completing the course, trainees will have awareness of:

1. An appreciation of the impact of organizational change on people.
2. Identified ways to positively lead and motivated yourself through cultural or organizational change. 
3. Developed skills for effectively communicating change.
4. Identified ways to cope with change.",,,,,,,,,,2026-04-15T17:17:49
5404,Applied Regulation in Human Resource Management within Enterprise - version 1,Management,"Trainees are the staffs who work in HR, RLC department","In details, after completing the course, trainees will:
1. Update the latest regulations
2. Understanding initial information about revision of the Labor Code with related contents
3. Establish the way to apply the regulations to meet the requirements of the enterprise",,,,,,,,,,2026-04-15T17:17:49
5401,Optimizing_C_Cpp - version 1,IT Technical/C/C++,Trainees are the developers with more than 1 years experience in C/C++,"In details, after completing the course, trainees will:

• Get basic knowledge about concepts of optimization
• Understand and apply the new syntax to make C and C++ code run faster",,,,,,,,,,2026-04-15T17:17:49
5400,WebDesign for NRI - version 1,IT Technical/Javascript/HTML5,"Freshers who are software developers (SD) with basic backgroud and skills on object oriented design, core Java programming and SQL.",,,,,,,,,,,2026-04-15T17:17:49
5403,Orientation for Expatriates - version 1,Organization Overview & Culture,onsiter/Admin,"In details, after completing the course, trainees will:
• Understand about DO & DON’T before, during and after onsite assignment
• Know more about logistics supports from admin/secretary at Group level
• Aware of ISM matters
• Know, understand Fsoft ISM policies",,,,,,,,,,2026-04-15T17:17:49
5370,Project closure verification - version 1,Company Process,"Trainees are project QA, new QA. Acc.","In details, after completing the course, trainees will:
Understand and able to verify project data before closure.",,,,,,,,,,2026-04-15T17:17:49
5369,FSOFT Service Management System - version 1,Company Process,"QA, PM, PL who work in related projects such as AMS, IMS and some BPO pjojects","In details, after completing the course, trainees will:

• Understand about ISO20K and FSOFT SMS
• Be able to choose the right framework to manage: Project or Service
• Understand main processes
• Understand service KPIs in FSOFT
• Knowledge about tools to manage a service.",,,,,,,,,,2026-04-15T17:17:49
5368,ISMS Refresh training for ODC - version 1,Organization Overview & Culture,All ODCs'' staffs who need ISMS refresh training,"In details, after completing the course, trainees will:
1. Update and universalize ISMS knowledge via online training and taking test about ISMS knowledge
2. Aware of ISMS''s importance in daily work and be more self-concious in following ISMS regulations of company and units.",,,,,,,,,,2026-04-15T17:17:49
5367,QA initial  - version 1,Company Process,New QA,"In details, after completing the course, trainees will:
- Obtain basic knowledgement of QA job
- Obtain main concepts, definition about Quality management
- Can use Fsoft key tools_Fsoft insight 2.0 
- QA Fscoin & QA Common Tasklist
- QA have 1 set of recipes profession QA Công phu tâm pháp",,,,,,,,,,2026-04-15T17:17:49
5372,Quality Exam 2016 - version 1,Company Process,The Vietnamese Delivery members,N/A,,,,,,,,,,2026-04-15T17:17:49
5365,CME Internal MiscroService Tool Training Course  - version 1,IT Technical/Java,"Java Developer officially signed a labor contract with FSOFT and interested in this course
Java Developer internal work on projects at the CME HN","In details, after completing the course, trainees will:
1. Understand Microservices (MS) architecture, how it resolves monolithic architecture, what are challenges of MS
2. How to resolve the following problems when applying MS architecture:
- Centralized db or decentralized db? When?
- Transaction management and data itergrity
- How to query, join, etc. in decentralized db?
- If multiple dbs are used (e.g. one service use MySQL, other use NoSQL), how to manipulate data
- How to register a service
- How to lookup service addresses
- API Gateway: Why we need it and which framework to be used?
- How to handle service failure to avoid cascade failure?
- How to monitor service status and handle service failure?
- How to centralize logs and what framework to use?
- How to share common code among services?
- How to manage version of the shared code?
- When deploy a new version of a service, other services may not be able to call the new version since the API is changed. How to manage this?
- How to share configuration among services?
- Microservices Technology Stack",,,,,,,,,,2026-04-15T17:17:49
5373,Quality Assurance Elementary - version 1,Company Process,QA who have 06 - 12 months experience," In details, after completing the Module, trainees will:
- Understand basic knowledge about leakages in PCV 
- Understand basic knowledge about software engineerign process 
- How to check & control project database 
- Understand basic knowleadge about statistic & quatitative management in projects 
- Understand purpose and implement CAR process and Causal analysis techniques 
- Introduce about software estimation process
 and how to verify project estimation
- Step to implement internal audit ",,,,,,,,,,2026-04-15T17:17:49
5371,KPI_How to verify  - version 1,Company Process,"Trainees are project QA, new QA. Acc.",N/A,,,,,,,,,,2026-04-15T17:17:49
5366,CHANGE TO SUCCESS - version 1,Softskill,New manager,"In details, after completing the course, trainees will:
- Identify the target for 8 aspects of life
- Willing to change themselves to achieve goals
- Better cooperation with colleagues
- Know how to overcome the difficulties to reach goal",,,,,,,,,,2026-04-15T17:17:49
5396,DTP_Promax - version 1,IT Technical,Fresher,N/A,,,,,,,,,,2026-04-15T17:17:49
5397,Problem Solving & Decision Making - version 1,Softskill,all fsofters,"In details, after completing the course, trainees will:

• Understand the role and importance of problem solving skills at work
• Understand and apply the process of identifying and classifying problems and arising issues as well as the process of proposing solutions and selecting the optimal one. 
• Understand and know how to apply principles, tools, and methods in solving problems scientifically and effectively.
• Analyze factors in order to make the right decision.",,,,,,,,,,2026-04-15T17:17:49
5394,AWS CSA – Professional  - version 1,IT Technical/Cloud,"You should have completed the Certified Solutions Architect - Associate course.
Every Student Will Need An AWS Account
A Windows, Linux or Mac PC/Laptop
Existing Solutions Architects
Programmers Interested in Deploying Applications on AWS","Pass the AWS Certified Solutions Architect - Professional Exam
Design Highly Resilient and Scaleable Websites on AWS
Become Intimately Familiar With The AWS Platform
Become Amazon Certified",,,,,,,,,,2026-04-15T17:17:49
5393,AWS CSA – Associate - version 1,IT Technical/Cloud,"AWS Absolute Beginners. No prior AWS experience necessary
Existing Solutions Architects
Programmers Interested in Deploying Applications on AWS
People interested in hosting highly scaleable, fault tolerant applications (such as Wordpress and Joomla) on the AWS cloud.","By the end of this course, you will be able to:
- Pass the AWS Solutions Architect - Associate Exam
- Become Amazon Web Services Certified",,,,,,,,,,2026-04-15T17:17:49
